"curator_PersonName","curator_organization","curator_email","modification_date","addit_contact_email","bibliographical_reference","project_id","dataset_id","data_class","time_series","gradient_study","experiments","meta_tbl","key_modified","merge_align","align_1","loc_comments","key_version","network","homog_date","L1","L1_level","L2","L2_level","L3","L3_level","IGSN","observation_date","layer_top","layer_bot","soil_moisture","enz_ag_wtd","enz_bg_wtd","enz_cb_wtd","enz_bx_wtd","enz_nag_wtd","enz_ap_wtd","enz_lap_wtd","enz_c_lnTrans","enz_n_lnTrans","enz_p_lnTrans"
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0098","3/1/2022",100,110,7.5,"NA",6.19,6.12,3.49,14.37,24.22,0.69,3.100236,2.853694,3.187278
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM0099","3/1/2022",110,120,6.9,"NA",3.28,4.5,1.73,13.16,20.66,0.8,2.766918,2.788373,3.028205
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM009A","3/1/2022",120,125,6.7,"NA",4.23,2.48,0.26,3.8,22.9,0.51,2.592599,1.888,3.131329
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM009B","3/1/2022",125,130,6,"NA",3.71,0.87,-0.97,2.57,19.78,-0.01,2.304362,1.579203,2.984849
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","M","landscape position","IECZM009C","3/1/2022",130,135,4.9,"NA",3.03,4.15,1.33,12.57,19.26,0.77,2.701718,2.749687,2.958089
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008M","3/1/2022",0,5,1.4,"NA",52.45,10.13,6.72,17.93,62.89,8.94,4.326812,3.372979,4.141358
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008N","3/1/2022",5,10,3,"NA",56.32,11.54,7.55,21.18,74.29,14.71,4.404392,3.642456,4.307926
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008O","3/1/2022",10,20,3.1,"NA",41.73,11.67,6.06,16.54,82.93,9.16,4.187491,3.332444,4.418017
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008P","3/1/2022",20,30,2.9,"NA",22.49,3.75,2.54,9.26,64.11,4.07,3.560435,2.749031,4.160556
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008Q","3/1/2022",30,40,3,"NA",20.9,5.59,3.15,11.86,55.68,5.17,3.584516,2.961917,4.019631
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008R","3/1/2022",40,50,3.6,"NA",10.86,4.56,1.88,7.59,41.75,1.81,3.165635,2.45913,3.73178
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008S","3/1/2022",50,60,3.9,"NA",8.82,2.66,1.78,6.58,49.07,0.43,2.978405,2.230639,3.893312
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008T","3/1/2022",60,70,3.8,"NA",10.04,4.16,2.75,7.11,59.61,2.07,3.15084,2.44076,4.087833
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008U","3/1/2022",70,80,3.4,"NA",7.18,3.05,1.19,6.8,33.22,0.33,2.880726,2.243501,3.503147
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","R","landscape position","IECZM008V","3/1/2022",80,86,4.3,"NA",11.14,4.04,2.25,8.88,48.68,3.13,3.170865,2.661332,3.885181
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","T","landscape position","IECZM009D","3/1/2022",0,10,15.9,"NA",25.85,5.89,5.16,14.09,85.67,5.96,3.76804,3.107233,4.450502
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","T","landscape position","IECZM009E","3/1/2022",10,20,14.5,"NA",17.36,6.33,4.25,10.95,67.26,2.2,3.53618,2.737207,4.208559
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","T","landscape position","IECZM009F","3/1/2022",20,30,13.7,"NA",7,4.92,2.43,7.02,35.47,0.65,3.032436,2.299212,3.568641
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"SN","location","SJER","site","T","landscape position","IECZM009G","3/1/2022",30,40,12.7,"NA",7.99,4.2,3.23,9.66,51.98,0.83,3.082707,2.548704,3.950855
